DOCTYPE,DOCNUM,ITEMNUM,COUNTRY,GRCNAME1,MATERIAL,MTEXT,BRANCH,QUANTITY,SPRICE,GRANDTOTAL,CURRENCY,DUE_DATE,DELIVERED_DATE,DELIVERED_QTY,LATENCY_SHARE,GROUP,Period,GRANDTOTAL_NEW
SD,19090453,10,USA,Emerson Commercial Residential Solution,503-0946-00,VALVE-LARGE PORT HVE REED ASSM,Non-A,1600,1210.0,1936.0,USD,2019-10-04,2019-10-04,960,0.0,CHKVLF,2019-10,1763.3664268148284
SD,19090477,40,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2733.0,546.6,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,546.6
SD,19090477,50,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2733.0,546.6,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,546.6
SD,19090477,60,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2733.0,546.6,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,546.6
SD,19090477,210,UK,IFS Global Logistics Ltd,510-0644-00,VALVE-CHECK ASY,Non-A,200,2058.0,411.6,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,411.6
SD,19090477,220,UK,IFS Global Logistics Ltd,510-0644-00,VALVE-CHECK ASY,Non-A,200,2058.0,411.6,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,411.6
SD,19090477,230,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3969.0,198.45,EUR,2019-11-08,2019-11-08,50,0.0,CHKVLF,2019-11,198.45
SD,19090477,240,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3969.0,198.45,EUR,2019-11-08,2019-11-08,50,0.0,CHKVLF,2019-11,198.45
SD,19090477,250,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3969.0,198.45,EUR,2019-11-08,2019-11-08,50,0.0,CHKVLF,2019-11,198.45
SD,19090477,260,UK,IFS Global Logistics Ltd,510-0728-01,VALVE-LARGE PORT HVE REED ASSM,Non-A,300,838.0,251.4,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,251.4
SD,19090477,270,UK,IFS Global Logistics Ltd,510-0728-01,VALVE-LARGE PORT HVE REED ASSM,Non-A,300,838.0,251.4,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,251.4
SD,19090477,280,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,759.0,75.9,EUR,2019-11-08,2019-11-08,100,0.0,CHKVLF,2019-11,75.9
SD,19090477,290,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,759.0,75.9,EUR,2019-11-08,2019-11-08,100,0.0,CHKVLF,2019-11,75.9
SD,19100001,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0483-00,CHECK VALVE ASY,Non-A,50,4463.0,223.15,USD,2019-10-04,2019-10-04,50,0.0,CHKVLF,2019-10,203.2516622643228
SD,19100011,90,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,036-1302-00,ROTALOC FITTING DICHARGE,Non-A,50,3753.0,187.65,USD,2019-10-09,2019-10-09,50,0.0,CHKVLF,2019-10,170.8860759493671
SD,19100012,80,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2019-10-21,2019-10-22,350,1.0,CHKVLF,2019-10,1013.3804707777679
SD,19100013,50,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0419-00,VALVE-CHECKASY,Non-A,150,4462.0,669.3,USD,2019-10-22,2019-10-22,150,0.0,CHKVLF,2019-10,601.3477088948787
SD,19100013,60,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,VALVE-CHECKASY,Non-A,350,3331.0,1165.85,USD,2019-10-22,2019-10-22,350,0.0,CHKVLF,2019-10,1047.4842767295597
SD,19100013,70,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2019-10-22,2019-10-30,350,8.0,CHKVLF,2019-10,1017.2955974842768
SD,19100013,90,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0671-00,VALVE-CHECKASY,Non-A,1040,5283.0,5494.32,USD,2019-10-22,2019-10-30,1040,8.0,CHKVLF,2019-10,4936.495956873315
SD,19100013,100,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,VALVE-CHECKASY,Non-A,160,5043.0,806.88,USD,2019-10-22,2019-10-22,160,0.0,CHKVLF,2019-10,724.9595687331537
SD,19100013,140,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,VALVE-CHECKASY,Non-A,350,3331.0,1165.85,USD,2019-10-22,2019-10-22,350,0.0,CHKVLF,2019-10,1047.4842767295597
SD,19100013,200,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,350,3830.0,1340.5,USD,2019-10-22,2019-10-22,350,0.0,CHKVLF,2019-10,1204.4025157232704
SD,19100013,210,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0723-00,VALVE-CHECKASY,Non-A,100,5283.0,528.3,USD,2019-10-22,2019-10-22,100,0.0,CHKVLF,2019-10,474.6630727762803
SD,19100013,220,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2019-10-22,2019-10-30,350,8.0,CHKVLF,2019-10,1017.2955974842768
SD,19100013,230,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,VALVE-CHECKASY,Non-A,160,5043.0,806.88,USD,2019-10-22,2019-10-22,160,0.0,CHKVLF,2019-10,724.9595687331537
SD,19100014,30,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0671-00,VALVE-CHECKASY,Non-A,520,5283.0,2747.16,USD,2019-10-30,2019-10-30,520,0.0,CHKVLF,2019-10,2473.581847649919
SD,19100014,50,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,VALVE-CHECKASY,Non-A,350,3331.0,1165.85,USD,2019-10-30,2019-10-30,350,0.0,CHKVLF,2019-10,1049.7478840266522
SD,19100014,60,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2019-10-30,2019-10-30,350,0.0,CHKVLF,2019-10,1019.4939672249235
SD,19100020,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,VALVE-CHECKASY,Non-A,80,5043.0,403.44,USD,2019-10-04,2019-10-04,80,0.0,CHKVLF,2019-10,367.46516076145366
SD,19100061,10,UK,Copeland Limited,510-0643-00,VALVE-CHECKASY,Non-A,400,2109.0,843.6,EUR,2019-10-18,2019-10-18,200,0.0,CHKVLF,2019-10,843.6
SD,19100075,70,USA,Emerson Commercial Residential Solution,510-0725-00,VALVE CHECK ASSEMBLY,Non-A,600,6800.0,4080.0,USD,2019-10-22,2019-10-22,600,0.0,CHKVLF,2019-10,3665.768194070081
SD,19100088,230,UK,IFS Global Logistics Ltd,036-1302-00,ROTALOC FITTING DICHARGE,Non-A,50,2560.0,128.0,EUR,2019-11-08,2019-11-08,50,0.0,CHKVLF,2019-11,128.0
SD,19100088,240,UK,IFS Global Logistics Ltd,036-1302-00,ROTALOC FITTING DICHARGE,Non-A,50,2560.0,128.0,EUR,2019-11-08,2019-11-08,50,0.0,CHKVLF,2019-11,128.0
SD,19100088,310,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2719.0,543.8,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,543.8
SD,19100088,320,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2719.0,543.8,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,543.8
SD,19100088,330,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2719.0,543.8,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,543.8
SD,19100088,340,UK,IFS Global Logistics Ltd,510-0419-00,VALVE-CHECKASY,Non-A,200,3158.0,631.6,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,631.6
SD,19100088,360,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2109.0,421.8,EUR,2019-11-08,2019-11-08,200,0.0,CHKVLF,2019-11,421.8
SD,19100088,370,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3949.0,197.45,EUR,2019-11-08,2019-11-08,50,0.0,CHKVLF,2019-11,197.45
SD,19100088,380,UK,IFS Global Logistics Ltd,510-0724-00,VALVE-HVE REED ASSM,Non-A,300,965.0,289.5,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,289.5
SD,19100100,10,USA,Emerson Commercial Residential Solution,510-0817-00,VALVE CHECK ASSM,Non-A,3600,3249.0,11696.4,USD,2019-10-11,2019-10-11,1800,0.0,CHKVLF,2019-10,10591.687041564792
SD,19100172,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,VALVE-CHECKASY,Non-A,350,3331.0,1165.85,USD,2019-11-06,2019-11-06,350,0.0,CHKVLF,2019-11,1051.2623985572586
SD,19100172,40,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0419-00,VALVE-CHECKASY,Non-A,150,4462.0,669.3,USD,2019-11-06,2019-11-06,150,0.0,CHKVLF,2019-11,603.5166816952209
SD,19100172,50,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,VALVE-CHECKASY,Non-A,350,3331.0,1165.85,USD,2019-11-06,2019-11-06,350,0.0,CHKVLF,2019-11,1051.2623985572586
SD,19100172,60,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0671-00,VALVE-CHECKASY,Non-A,520,5283.0,2747.16,USD,2019-11-06,2019-11-06,520,0.0,CHKVLF,2019-11,2477.1505861136156
SD,19100172,70,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0723-00,VALVE-CHECKASY,Non-A,100,5283.0,528.3,USD,2019-11-06,2019-11-06,100,0.0,CHKVLF,2019-11,476.37511271415684
SD,19100172,90,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2019-11-06,2019-11-06,350,0.0,CHKVLF,2019-11,1020.9648331830477
SD,19100172,100,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0671-00,VALVE-CHECKASY,Non-A,520,5283.0,2747.16,USD,2019-11-06,2019-11-06,520,0.0,CHKVLF,2019-11,2477.1505861136156
SD,19100173,10,USA,Emerson Commercial Residential Solution,510-0817-00,VALVE CHECK ASSM,Non-A,3600,3249.0,11696.4,USD,2019-11-06,2019-11-06,1800,0.0,CHKVLF,2019-11,10546.798917944094
SD,19100174,150,USA,Emerson Commercial Residential Solution,503-0946-00,VALVE-LARGE PORT HVE REED ASSM,Non-A,5760,1210.0,6969.6,USD,2019-11-15,2019-11-15,5760,0.0,CHKVLF,2019-11,6316.476345840131
SD,19100174,160,USA,Emerson Commercial Residential Solution,510-0725-00,VALVE CHECK ASSEMBLY,Non-A,600,6800.0,4080.0,USD,2019-11-15,2019-11-15,600,0.0,CHKVLF,2019-11,3697.661772702556
SD,19100175,50,USA,Emerson Commercial Residential Solution,510-0716-00,REED VALVE ASSEMBLY ZH-K1P,Non-A,1920,1248.0,2396.16,USD,2019-11-25,2019-11-25,1920,0.0,CHKVLF,2019-11,2176.7441860465115
SD,19100188,70,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2719.0,543.8,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,543.8
SD,19100188,80,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2109.0,421.8,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,421.8
SD,19100188,90,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2109.0,421.8,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,421.8
SD,19100188,100,UK,IFS Global Logistics Ltd,510-0728-01,VALVE-LARGE PORT HVE REED ASSM,Non-A,300,834.0,250.2,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,250.2
SD,19100188,110,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100188,120,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100188,130,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100188,140,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100188,150,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100188,160,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100188,170,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100188,180,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100190,140,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,198.3
SD,19100190,150,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,198.3
SD,19100190,160,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,198.3
SD,19100190,170,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,198.3
SD,19100190,180,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,198.3
SD,19100190,190,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,198.3
SD,19100190,200,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-08,2019-11-08,300,0.0,CHKVLF,2019-11,198.3
SD,19100191,70,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,198.3
SD,19100191,80,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,198.3
SD,19100191,90,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,198.3
SD,19100191,100,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,198.3
SD,19100191,110,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,198.3
SD,19100191,120,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,198.3
SD,19100192,350,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,658.0,197.4,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,197.4
SD,19100193,130,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,661.0,198.3,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,198.3
SD,19100206,60,UK,IFS Global Logistics Ltd,510-0419-00,VALVE-CHECKASY,Non-A,200,3158.0,631.6,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,631.6
SD,19100206,70,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2109.0,421.8,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,421.8
SD,19100206,80,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2109.0,421.8,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,421.8
SD,19100206,90,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2109.0,421.8,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,421.8
SD,19100206,100,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2109.0,421.8,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,421.8
SD,19100206,110,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3949.0,197.45,EUR,2019-11-22,2019-11-22,50,0.0,CHKVLF,2019-11,197.45
SD,19100223,90,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,FITTING - DISCHARGE,Non-A,1200,3007.0,3608.4,USD,2019-11-08,2019-11-01,200,-2.333333333333333,CHKVLF,2019-11,3270.255573681349
SD,19100223,90,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,FITTING - DISCHARGE,Non-A,1200,3007.0,3608.4,USD,2019-11-08,2019-11-08,800,0.0,CHKVLF,2019-11,3270.255573681349
SD,19100223,130,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,100,3830.0,383.0,USD,2019-11-08,2019-11-08,100,0.0,CHKVLF,2019-11,347.1089360159507
SD,19100237,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,FITTING - DISCHARGE,Non-A,200,3007.0,601.4,USD,2019-10-15,2019-10-15,200,0.0,CHKVLF,2019-10,546.3795766330517
SD,19100266,70,UK,IFS Global Logistics Ltd,510-0419-00,VALVE-CHECKASY,Non-A,200,3158.0,631.6,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,631.6
SD,19100266,80,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,658.0,197.4,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,197.4
SD,19100266,90,UK,IFS Global Logistics Ltd,510-0644-00,VALVE-CHECK ASY,Non-A,200,2048.0,409.6,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,409.6
SD,19100266,100,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1040.0,104.0,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,104.0
SD,19100266,110,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1040.0,104.0,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,104.0
SD,19100266,120,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1040.0,104.0,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,104.0
SD,19100266,130,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1040.0,104.0,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,104.0
SD,19100266,140,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1040.0,104.0,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,104.0
SD,19100266,150,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1040.0,104.0,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,104.0
SD,19100266,160,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1040.0,104.0,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,104.0
SD,19100266,170,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1040.0,104.0,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,104.0
SD,19100266,180,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1040.0,104.0,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,104.0
SD,19100266,190,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100266,200,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100266,210,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100266,220,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100266,230,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,755.0,75.5,EUR,2019-11-22,2019-11-22,100,0.0,CHKVLF,2019-11,75.5
SD,19100277,340,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3904.0,156.16,EUR,2019-10-25,2019-10-25,40,0.0,CHKVLF,2019-10,156.16
SD,19100277,350,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3904.0,156.16,EUR,2019-10-25,2019-10-25,40,0.0,CHKVLF,2019-10,156.16
SD,19100277,360,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3904.0,156.16,EUR,2019-10-25,2019-10-25,40,0.0,CHKVLF,2019-10,156.16
SD,19100277,370,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3904.0,156.16,EUR,2019-10-25,2019-10-25,40,0.0,CHKVLF,2019-10,156.16
SD,19100278,340,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3904.0,156.16,EUR,2019-11-08,2019-11-08,40,0.0,CHKVLF,2019-11,156.16
SD,19100278,350,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3904.0,156.16,EUR,2019-11-08,2019-11-08,40,0.0,CHKVLF,2019-11,156.16
SD,19100278,360,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3904.0,156.16,EUR,2019-11-08,2019-11-08,40,0.0,CHKVLF,2019-11,156.16
SD,19100278,370,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3904.0,156.16,EUR,2019-11-08,2019-11-08,40,0.0,CHKVLF,2019-11,156.16
SD,19100278,380,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3904.0,156.16,EUR,2019-11-08,2019-11-08,40,0.0,CHKVLF,2019-11,156.16
SD,19100326,10,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,VALVE-CHECKASY,Non-A,160,5043.0,806.88,USD,2019-10-25,2019-10-25,80,0.0,CHKVLF,2019-10,726.4607904924823
SD,19100326,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,VALVE-CHECKASY,Non-A,160,5043.0,806.88,USD,2019-10-25,2019-10-25,80,0.0,CHKVLF,2019-10,726.4607904924823
SD,19100343,50,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2719.0,543.8,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,543.8
SD,19100343,60,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,658.0,197.4,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,197.4
SD,19100343,70,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,658.0,197.4,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,197.4
SD,19100363,10,UK,Copeland Limited,510-0635-00,HVE ASSEMBLY,Non-A,300,658.0,197.4,EUR,2019-11-01,2019-11-01,300,0.0,CHKVLF,2019-11,197.4
SD,19100363,20,UK,Copeland Limited,510-0728-01,VALVE-LARGE PORT HVE REED ASSM,Non-A,100,834.0,83.4,EUR,2019-11-01,2019-11-01,100,0.0,CHKVLF,2019-11,83.4
SD,19100366,50,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2719.0,543.8,EUR,2019-11-22,2019-11-22,200,0.0,CHKVLF,2019-11,543.8
SD,19100366,60,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3949.0,197.45,EUR,2019-11-22,2019-11-22,50,0.0,CHKVLF,2019-11,197.45
SD,19100366,70,UK,IFS Global Logistics Ltd,510-0728-01,VALVE-LARGE PORT HVE REED ASSM,Non-A,300,834.0,250.2,EUR,2019-11-22,2019-11-22,300,0.0,CHKVLF,2019-11,250.2
SD,19100415,80,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2019-11-15,2019-11-15,350,0.0,CHKVLF,2019-11,1026.146456407468
SD,19100415,120,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,036-1302-00,ROTALOC FITTING DICHARGE,Non-A,50,3753.0,187.65,USD,2019-11-15,2019-11-15,50,0.0,CHKVLF,2019-11,170.0652528548124
