,DOCTYPE,DOCNUM,ITEMNUM,COUNTRY,GRCNAME1,MATERIAL,MTEXT,BRANCH,QUANTITY,SPRICE,GRANDTOTAL,CURRENCY,DUE_DATE,DELIVERED_DATE,DELIVERED_QTY,LATENCY_SHARE,GROUP,Period,GRANDTOTAL_NEW
24224,SD,18080124,130,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-17,2018-08-17,40,0.0,CHKVLF,2018-08,157.72
24227,SD,18080124,160,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-17,2018-08-17,40,0.0,CHKVLF,2018-08,157.72
24228,SD,18080124,170,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-17,2018-08-17,40,0.0,CHKVLF,2018-08,157.72
24229,SD,18080124,180,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-17,2018-08-17,40,0.0,CHKVLF,2018-08,157.72
24230,SD,18080124,190,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-17,2018-08-17,40,0.0,CHKVLF,2018-08,157.72
24243,SD,18080127,140,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-31,2018-08-31,40,0.0,CHKVLF,2018-08,157.72
24244,SD,18080127,150,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-31,2018-08-31,40,0.0,CHKVLF,2018-08,157.72
24245,SD,18080127,160,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-31,2018-08-31,40,0.0,CHKVLF,2018-08,157.72
24246,SD,18080127,170,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-31,2018-08-31,40,0.0,CHKVLF,2018-08,157.72
24247,SD,18080127,180,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-08-31,2018-08-31,40,0.0,CHKVLF,2018-08,157.72
24273,SD,18080142,110,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,350,3830.0,1340.5,USD,2018-08-29,2018-08-29,350,0.0,CHKVLF,2018-08,1149.6569468267583
24274,SD,18080142,120,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,VALVE-CHECKASY,Non-A,350,3331.0,1165.85,USD,2018-08-29,2018-08-29,350,0.0,CHKVLF,2018-08,999.8713550600343
24275,SD,18080142,130,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0419-00,VALVE-CHECKASY,Non-A,300,4462.0,1338.6,USD,2018-08-29,2018-08-29,300,0.0,CHKVLF,2018-08,1148.0274442538594
24276,SD,18080142,140,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2018-08-29,2018-08-29,350,0.0,CHKVLF,2018-08,971.0548885077187
24277,SD,18080142,150,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0671-00,VALVE-CHECKASY,Non-A,520,5283.0,2747.16,USD,2018-08-29,2018-08-29,520,0.0,CHKVLF,2018-08,2356.0548885077187
24278,SD,18080142,160,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0723-00,VALVE-CHECKASY,Non-A,100,5283.0,528.3,USD,2018-08-29,2018-08-29,100,0.0,CHKVLF,2018-08,453.08747855917665
24282,SD,18080142,200,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,VALVE-CHECKASY,Non-A,350,3331.0,1165.85,USD,2018-08-29,2018-08-29,350,0.0,CHKVLF,2018-08,999.8713550600343
24283,SD,18080142,210,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2018-08-29,2018-08-29,350,0.0,CHKVLF,2018-08,971.0548885077187
24284,SD,18080142,220,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0671-00,VALVE-CHECKASY,Non-A,520,5283.0,2747.16,USD,2018-08-29,2018-08-29,520,0.0,CHKVLF,2018-08,2356.0548885077187
24291,SD,18080142,290,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,VALVE-CHECKASY,Non-A,160,5043.0,806.88,USD,2018-08-29,2018-08-29,160,0.0,CHKVLF,2018-08,692.0068610634648
24294,SD,18080142,330,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2018-08-29,2018-08-29,350,0.0,CHKVLF,2018-08,971.0548885077187
24304,SD,18080145,30,USA,SCROLL COMPRESSORS LLC PLANT9,510-0817-00,VALVE CHECK ASSM,Non-A,3600,3249.0,11696.4,USD,2018-08-29,2018-08-29,1800,0.0,CHKVLF,2018-08,10031.217838765007
24344,SD,18080163,20,UK,Copeland Limited,510-0644-00,VALVE-CHECK ASY,Non-A,200,2069.0,413.8,EUR,2018-08-28,2018-08-28,200,0.0,CHKVLF,2018-08,413.8
24573,SD,18080179,80,UK,IFS Global Logistics Ltd,036-1302-00,ROTALOC FITTING DICHARGE,Non-A,50,2585.0,129.25,EUR,2018-08-31,2018-08-31,50,0.0,CHKVLF,2018-08,129.25
24578,SD,18080179,130,UK,IFS Global Logistics Ltd,510-0419-00,VALVE-CHECKASY,Non-A,200,3190.0,638.0,EUR,2018-08-31,2018-08-31,200,0.0,CHKVLF,2018-08,638.0
24579,SD,18080179,140,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2130.0,426.0,EUR,2018-08-31,2018-08-31,200,0.0,CHKVLF,2018-08,426.0
24580,SD,18080179,150,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2130.0,426.0,EUR,2018-08-31,2018-08-31,200,0.0,CHKVLF,2018-08,426.0
24581,SD,18080179,160,UK,IFS Global Logistics Ltd,510-0724-00,VALVE-HVE REED ASSM,Non-A,300,975.0,292.5,EUR,2018-08-31,2018-08-31,300,0.0,CHKVLF,2018-08,292.5
24582,SD,18080179,170,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-08-31,2018-08-31,100,0.0,CHKVLF,2018-08,76.3
24583,SD,18080179,180,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-08-31,2018-08-31,100,0.0,CHKVLF,2018-08,76.3
24619,SD,18080196,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,VALVE-CHECKASY,Non-A,400,5043.0,2017.2,USD,2018-08-28,2018-08-28,400,0.0,CHKVLF,2018-08,1722.6302305721606
24874,SD,18080221,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,VALVE-CHECKASY,Non-A,200,5043.0,1008.6,USD,2018-08-31,2018-08-31,40,0.0,CHKVLF,2018-08,865.6767659428375
24875,SD,18080221,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,VALVE-CHECKASY,Non-A,200,5043.0,1008.6,USD,2018-08-31,2018-08-31,80,0.0,CHKVLF,2018-08,865.6767659428375
24922,SD,18080229,150,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2747.0,549.4,EUR,2018-09-07,2018-09-07,200,0.0,CHKVLF,2018-09,549.4
24923,SD,18080229,160,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2747.0,549.4,EUR,2018-09-07,2018-09-14,200,7.0,CHKVLF,2018-09,549.4
24924,SD,18080229,170,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2747.0,549.4,EUR,2018-09-07,2018-09-14,200,7.0,CHKVLF,2018-09,549.4
24925,SD,18080229,180,UK,IFS Global Logistics Ltd,510-0419-00,VALVE-CHECKASY,Non-A,200,3190.0,638.0,EUR,2018-09-07,2018-09-07,200,0.0,CHKVLF,2018-09,638.0
24926,SD,18080229,190,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,665.0,199.5,EUR,2018-09-07,2018-09-07,300,0.0,CHKVLF,2018-09,199.5
24927,SD,18080229,200,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,665.0,199.5,EUR,2018-09-07,2018-09-21,300,14.0,CHKVLF,2018-09,199.5
24928,SD,18080229,210,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2130.0,426.0,EUR,2018-09-07,2018-09-07,200,0.0,CHKVLF,2018-09,426.0
24929,SD,18080229,220,UK,IFS Global Logistics Ltd,510-0644-00,VALVE-CHECK ASY,Non-A,200,2069.0,413.8,EUR,2018-09-07,2018-09-07,200,0.0,CHKVLF,2018-09,413.8
24930,SD,18080229,230,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3989.0,199.45,EUR,2018-09-07,2018-09-07,50,0.0,CHKVLF,2018-09,199.45
24931,SD,18080229,240,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3989.0,199.45,EUR,2018-09-07,2018-09-07,50,0.0,CHKVLF,2018-09,199.45
24932,SD,18080229,250,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3989.0,199.45,EUR,2018-09-07,2018-09-07,50,0.0,CHKVLF,2018-09,199.45
24933,SD,18080229,260,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3989.0,199.45,EUR,2018-09-07,2018-09-07,50,0.0,CHKVLF,2018-09,199.45
24934,SD,18080229,270,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1051.0,105.1,EUR,2018-09-07,2018-09-07,100,0.0,CHKVLF,2018-09,105.1
24935,SD,18080229,280,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1051.0,105.1,EUR,2018-09-07,2018-09-07,100,0.0,CHKVLF,2018-09,105.1
24939,SD,18080230,40,UK,IFS Global Logistics Ltd,036-1302-00,ROTALOC FITTING DICHARGE,Non-A,50,2585.0,129.25,EUR,2018-09-14,2018-09-14,50,0.0,CHKVLF,2018-09,129.25
24940,SD,18080230,50,UK,IFS Global Logistics Ltd,510-0419-00,VALVE-CHECKASY,Non-A,200,3190.0,638.0,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,638.0
24941,SD,18080230,60,UK,IFS Global Logistics Ltd,510-0724-00,VALVE-HVE REED ASSM,Non-A,300,975.0,292.5,EUR,2018-09-14,2018-09-14,300,0.0,CHKVLF,2018-09,292.5
24942,SD,18080230,70,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1051.0,105.1,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,105.1
24943,SD,18080230,80,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1051.0,105.1,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,105.1
25333,SD,18080290,20,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2747.0,549.4,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,549.4
25334,SD,18080290,30,UK,IFS Global Logistics Ltd,510-0728-01,VALVE-LARGE PORT HVE REED ASSM,Non-A,300,842.0,252.6,EUR,2018-09-14,2018-09-14,300,0.0,CHKVLF,2018-09,252.6
25401,SD,18090016,60,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0671-00,VALVE-CHECKASY,Non-A,1040,5283.0,5494.32,USD,2018-09-10,2018-09-10,1040,0.0,CHKVLF,2018-09,4748.3536427275085
25402,SD,18090016,70,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,VALVE-CHECKASY,Non-A,160,5043.0,806.88,USD,2018-09-10,2018-09-10,160,0.0,CHKVLF,2018-09,697.3295307233601
25417,SD,18090016,230,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2018-09-10,2018-09-10,350,0.0,CHKVLF,2018-09,978.5238959467634
25420,SD,18090016,260,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,VALVE-CHECKASY,Non-A,350,3331.0,1165.85,USD,2018-09-10,2018-09-10,350,0.0,CHKVLF,2018-09,1007.5620084694494
25421,SD,18090016,270,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,VALVE-CHECKASY,Non-A,160,5043.0,806.88,USD,2018-09-10,2018-09-10,160,0.0,CHKVLF,2018-09,697.3295307233601
25424,SD,18090016,300,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,350,3830.0,1340.5,USD,2018-09-10,2018-09-10,350,0.0,CHKVLF,2018-09,1158.4996975196611
25427,SD,18090016,330,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,VALVE-CHECKASY,Non-A,350,3331.0,1165.85,USD,2018-09-10,2018-09-10,350,0.0,CHKVLF,2018-09,1007.5620084694494
25428,SD,18090016,340,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2018-09-10,2018-09-10,350,0.0,CHKVLF,2018-09,978.5238959467634
25430,SD,18090016,360,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,036-1302-00,ROTALOC FITTING DICHARGE,Non-A,50,3753.0,187.65,USD,2018-09-10,2018-09-10,50,0.0,CHKVLF,2018-09,162.17267306196527
25433,SD,18090016,400,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0644-00,VALVE-CHECK ASY,Non-A,350,3235.0,1132.25,USD,2018-09-10,2018-09-10,350,0.0,CHKVLF,2018-09,978.5238959467634
25447,SD,18090018,70,USA,SCROLL COMPRESSORS LLC PLANT9,510-0817-00,VALVE CHECK ASSM,Non-A,1800,3249.0,5848.2,USD,2018-09-10,2018-09-10,1800,0.0,CHKVLF,2018-09,5054.187192118226
25605,SD,18090048,250,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-07,2018-09-07,40,0.0,CHKVLF,2018-09,157.72
25606,SD,18090048,260,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-07,2018-09-07,40,0.0,CHKVLF,2018-09,157.72
25607,SD,18090048,270,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-07,2018-09-07,40,0.0,CHKVLF,2018-09,157.72
25889,SD,18090080,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,VALVE-CHECKASY,Non-A,280,5043.0,1412.04,USD,2018-09-07,2018-09-07,80,0.0,CHKVLF,2018-09,1215.7038312526904
25890,SD,18090080,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,VALVE-CHECKASY,Non-A,280,5043.0,1412.04,USD,2018-09-07,2018-09-07,120,0.0,CHKVLF,2018-09,1215.7038312526904
25963,SD,18090098,40,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,FITTING - DISCHARGE,Non-A,400,3007.0,1202.8,USD,2018-09-14,2018-09-14,400,0.0,CHKVLF,2018-09,1029.001625459834
25965,SD,18090098,60,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,VALVE-CHECKASY,Non-A,120,5043.0,605.16,USD,2018-09-14,2018-09-14,120,0.0,CHKVLF,2018-09,517.7175121909487
25977,SD,18090099,130,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,FITTING - DISCHARGE,Non-A,800,3007.0,2405.6,USD,2018-10-02,2018-10-02,800,0.0,CHKVLF,2018-10,2084.0336134453783
25982,SD,18090099,180,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,VALVE-CHECKASY,Non-A,1000,5043.0,5043.0,USD,2018-10-02,2018-10-02,1000,0.0,CHKVLF,2018-10,4368.881573247856
25983,SD,18090099,190,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0643-00,VALVE-CHECKASY,Non-A,200,3331.0,666.2,USD,2018-10-02,2018-10-02,200,0.0,CHKVLF,2018-10,577.1463224465044
26294,SD,18090103,210,UK,IFS Global Logistics Ltd,036-1302-00,ROTALOC FITTING DICHARGE,Non-A,50,2585.0,129.25,EUR,2018-09-14,2018-09-14,50,0.0,CHKVLF,2018-09,129.25
26295,SD,18090103,220,UK,IFS Global Logistics Ltd,036-1302-00,ROTALOC FITTING DICHARGE,Non-A,50,2585.0,129.25,EUR,2018-09-14,2018-09-14,50,0.0,CHKVLF,2018-09,129.25
26300,SD,18090103,270,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2747.0,549.4,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,549.4
26301,SD,18090103,280,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2747.0,549.4,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,549.4
26302,SD,18090103,290,UK,IFS Global Logistics Ltd,510-0413-00,VALVE-CHECK ROTALOCK ASSM,Non-A,200,2747.0,549.4,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,549.4
26303,SD,18090103,300,UK,IFS Global Logistics Ltd,510-0419-00,VALVE-CHECKASY,Non-A,200,3190.0,638.0,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,638.0
26304,SD,18090103,310,UK,IFS Global Logistics Ltd,510-0419-00,VALVE-CHECKASY,Non-A,200,3190.0,638.0,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,638.0
26305,SD,18090103,320,UK,IFS Global Logistics Ltd,510-0419-00,VALVE-CHECKASY,Non-A,200,3190.0,638.0,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,638.0
26306,SD,18090103,330,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,665.0,199.5,EUR,2018-09-14,2018-09-21,300,7.0,CHKVLF,2018-09,199.5
26307,SD,18090103,340,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,665.0,199.5,EUR,2018-09-14,2018-09-21,300,7.0,CHKVLF,2018-09,199.5
26308,SD,18090103,350,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,665.0,199.5,EUR,2018-09-14,2018-09-28,300,14.0,CHKVLF,2018-09,199.5
26309,SD,18090103,360,UK,IFS Global Logistics Ltd,510-0635-00,HVE ASSEMBLY,Non-A,300,665.0,199.5,EUR,2018-09-14,2018-09-28,300,14.0,CHKVLF,2018-09,199.5
26310,SD,18090103,370,UK,IFS Global Logistics Ltd,510-0643-00,VALVE-CHECKASY,Non-A,200,2130.0,426.0,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,426.0
26311,SD,18090103,380,UK,IFS Global Logistics Ltd,510-0644-00,VALVE-CHECK ASY,Non-A,200,2069.0,413.8,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,413.8
26312,SD,18090103,390,UK,IFS Global Logistics Ltd,510-0644-00,VALVE-CHECK ASY,Non-A,200,2069.0,413.8,EUR,2018-09-14,2018-09-14,200,0.0,CHKVLF,2018-09,413.8
26313,SD,18090103,400,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3989.0,199.45,EUR,2018-09-14,2018-09-14,50,0.0,CHKVLF,2018-09,199.45
26314,SD,18090103,410,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3989.0,199.45,EUR,2018-09-14,2018-09-14,50,0.0,CHKVLF,2018-09,199.45
26315,SD,18090103,420,UK,IFS Global Logistics Ltd,510-0723-00,VALVE-CHECKASY,Non-A,50,3989.0,199.45,EUR,2018-09-14,2018-09-14,50,0.0,CHKVLF,2018-09,199.45
26316,SD,18090103,430,UK,IFS Global Logistics Ltd,510-0724-00,VALVE-HVE REED ASSM,Non-A,300,975.0,292.5,EUR,2018-09-14,2018-09-14,300,0.0,CHKVLF,2018-09,292.5
26317,SD,18090103,440,UK,IFS Global Logistics Ltd,510-0724-00,VALVE-HVE REED ASSM,Non-A,300,975.0,292.5,EUR,2018-09-14,2018-09-21,300,7.0,CHKVLF,2018-09,292.5
26318,SD,18090103,450,UK,IFS Global Logistics Ltd,510-0728-01,VALVE-LARGE PORT HVE REED ASSM,Non-A,300,842.0,252.6,EUR,2018-09-14,2018-09-14,300,0.0,CHKVLF,2018-09,252.6
26319,SD,18090103,460,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1051.0,105.1,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,105.1
26320,SD,18090103,470,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1051.0,105.1,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,105.1
26321,SD,18090103,480,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1051.0,105.1,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,105.1
26322,SD,18090103,490,UK,IFS Global Logistics Ltd,510-0800-01,HVE VALVE ASMM,Non-A,100,1051.0,105.1,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,105.1
26323,SD,18090103,500,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,76.3
26324,SD,18090103,510,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,76.3
26325,SD,18090103,520,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,76.3
26326,SD,18090103,530,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,76.3
26327,SD,18090103,540,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,76.3
26328,SD,18090103,550,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,76.3
26329,SD,18090103,560,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,76.3
26330,SD,18090103,570,UK,IFS Global Logistics Ltd,510-0801-01,HVE VALVE ASMM,Non-A,100,763.0,76.3,EUR,2018-09-14,2018-09-14,100,0.0,CHKVLF,2018-09,76.3
26358,SD,18090104,290,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26359,SD,18090104,300,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26360,SD,18090104,310,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26397,SD,18090104,690,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26398,SD,18090104,700,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26399,SD,18090104,710,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26400,SD,18090104,720,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26401,SD,18090104,730,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26402,SD,18090104,740,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26403,SD,18090104,750,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26444,SD,18090104,2340,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26445,SD,18090104,2350,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26446,SD,18090104,2360,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26447,SD,18090104,2370,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26448,SD,18090104,2380,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,VALVE-CHECKASY,Non-A,40,3943.0,157.72,EUR,2018-09-14,2018-09-14,40,0.0,CHKVLF,2018-09,157.72
26597,SD,18090148,20,USA,SCROLL COMPRESSORS LLC PLANT9,510-0817-00,VALVE CHECK ASSM,Non-A,1800,3249.0,5848.2,USD,2018-09-19,2018-09-19,1800,0.0,CHKVLF,2018-09,5012.599640010285
